,Image,Title,Directors,Rating,Description,Genre
0,"https://m.media-amazon.com/images/M/MV5BMDExZGMyOTMtMDgyYi00NGIwLWJhMTEtOTdkZGFjNmZiMTEwXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX67_CR0,0,67,98_AL_.jpg",John Wick 4, Chad Stahelski ,8.3,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",Crime
1,"https://m.media-amazon.com/images/M/MV5BMDExZGMyOTMtMDgyYi00NGIwLWJhMTEtOTdkZGFjNmZiMTEwXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX67_CR0,0,67,98_AL_.jpg",John Wick 4, Chad Stahelski ,8.3,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",Thriller
2,"https://m.media-amazon.com/images/M/MV5BMDExZGMyOTMtMDgyYi00NGIwLWJhMTEtOTdkZGFjNmZiMTEwXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX67_CR0,0,67,98_AL_.jpg",John Wick 4, Chad Stahelski ,8.3,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",Action
3,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Avatar: El sentido del agua, James Cameron ,7.7,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.",Adventure
4,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Avatar: El sentido del agua, James Cameron ,7.7,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.",Fantasy
5,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Avatar: El sentido del agua, James Cameron ,7.7,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home.",Action
6,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Criminales en el mar, Kyle Newacheck ,6.0,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",Crime
7,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Criminales en el mar, Kyle Newacheck ,6.0,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",Action
8,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Criminales en el mar, Kyle Newacheck ,6.0,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",Comedy
9,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Todo a la vez en todas partes, Daniel Kwan| Daniel Scheinert ,7.9,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,Adventure
10,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Todo a la vez en todas partes, Daniel Kwan| Daniel Scheinert ,7.9,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,Action
11,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Todo a la vez en todas partes, Daniel Kwan| Daniel Scheinert ,7.9,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,Comedy
12,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick (Otro día para matar), Chad Stahelski| David Leitch ,7.4,An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took his car.,Crime
13,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick (Otro día para matar), Chad Stahelski| David Leitch ,7.4,An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took his car.,Thriller
14,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick (Otro día para matar), Chad Stahelski| David Leitch ,7.4,An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took his car.,Action
15,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick: Capítulo 3 - Parabellum, Chad Stahelski ,7.4,"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.",Crime
16,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick: Capítulo 3 - Parabellum, Chad Stahelski ,7.4,"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.",Thriller
17,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick: Capítulo 3 - Parabellum, Chad Stahelski ,7.4,"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.",Action
18,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Top Gun: Maverick, Joseph Kosinski ,8.3,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.",Drama
19,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Top Gun: Maverick, Joseph Kosinski ,8.3,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.",Action
20,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick: Pacto de sangre, Chad Stahelski ,7.4,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",Crime
21,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick: Pacto de sangre, Chad Stahelski ,7.4,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",Thriller
22,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,John Wick: Pacto de sangre, Chad Stahelski ,7.4,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",Action
23,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El insoportable peso de un talento descomunal, Tom Gormican ,7.0,Moviestar Nick Cage is channeling his iconic characters as he's caught between a superfan and a CIA agent.,Crime
24,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El insoportable peso de un talento descomunal, Tom Gormican ,7.0,Moviestar Nick Cage is channeling his iconic characters as he's caught between a superfan and a CIA agent.,Action
25,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El insoportable peso de un talento descomunal, Tom Gormican ,7.0,Moviestar Nick Cage is channeling his iconic characters as he's caught between a superfan and a CIA agent.,Comedy
26,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bullet Train, David Leitch ,7.3,Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.,Thriller
27,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bullet Train, David Leitch ,7.3,Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.,Action
28,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bullet Train, David Leitch ,7.3,Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.,Comedy
29,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Ant-Man y la Avispa: Quantumanía, Peyton Reed ,6.4,"Scott Lang and Hope Van Dyne, along with Hank Pym and Janet Van Dyne, explore the Quantum Realm, where they interact with strange creatures and embark on an adventure that goes beyond the limits of what they thought was possible.",Adventure
30,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Ant-Man y la Avispa: Quantumanía, Peyton Reed ,6.4,"Scott Lang and Hope Van Dyne, along with Hank Pym and Janet Van Dyne, explore the Quantum Realm, where they interact with strange creatures and embark on an adventure that goes beyond the limits of what they thought was possible.",Action
31,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Ant-Man y la Avispa: Quantumanía, Peyton Reed ,6.4,"Scott Lang and Hope Van Dyne, along with Hank Pym and Janet Van Dyne, explore the Quantum Realm, where they interact with strange creatures and embark on an adventure that goes beyond the limits of what they thought was possible.",Comedy
32,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Sin novedad en el frente, Edward Berger ,7.8,A young German soldier's terrifying experiences and distress on the western front during World War I.,Drama
33,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Sin novedad en el frente, Edward Berger ,7.8,A young German soldier's terrifying experiences and distress on the western front during World War I.,War
34,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Sin novedad en el frente, Edward Berger ,7.8,A young German soldier's terrifying experiences and distress on the western front during World War I.,Action
35,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Top Gun. Ídolos del aire, Tony Scott ,6.9,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",Drama
36,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Top Gun. Ídolos del aire, Tony Scott ,6.9,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",Action
37,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Batman, Matt Reeves ,7.8,"When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.",Drama
38,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Batman, Matt Reeves ,7.8,"When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.",Crime
39,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Batman, Matt Reeves ,7.8,"When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.",Action
40,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Avatar, James Cameron ,7.9,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,Adventure
41,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Avatar, James Cameron ,7.9,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,Fantasy
42,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Avatar, James Cameron ,7.9,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,Action
43,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Super-8, J.J. Abrams ,7.0,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",Sci-Fi
44,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Super-8, J.J. Abrams ,7.0,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",Mystery
45,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Super-8, J.J. Abrams ,7.0,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",Action
46,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Black Panther: Wakanda Forever, Ryan Coogler ,6.7,The people of Wakanda fight to protect their home from intervening world powers as they mourn the death of King T'Challa.,Drama
47,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Black Panther: Wakanda Forever, Ryan Coogler ,6.7,The people of Wakanda fight to protect their home from intervening world powers as they mourn the death of King T'Challa.,Adventure
48,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Black Panther: Wakanda Forever, Ryan Coogler ,6.7,The people of Wakanda fight to protect their home from intervening world powers as they mourn the death of King T'Challa.,Action
49,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dune, Denis Villeneuve ,8.0,A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.,Drama
50,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dune, Denis Villeneuve ,8.0,A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.,Adventure
51,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dune, Denis Villeneuve ,8.0,A noble family becomes embroiled in a war for control over the galaxy's most valuable asset while its heir becomes troubled by visions of a dark future.,Action
52,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los juegos del hambre, Gary Ross ,7.2,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,Adventure
53,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los juegos del hambre, Gary Ross ,7.2,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,Sci-Fi
54,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los juegos del hambre, Gary Ross ,7.2,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,Action
55,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los siete magníficos, Antoine Fuqua ,6.8,Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.,Adventure
56,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los siete magníficos, Antoine Fuqua ,6.8,Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.,Western
57,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Los siete magníficos, Antoine Fuqua ,6.8,Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.,Action
58,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Creed. La leyenda de Rocky, Ryan Coogler ,7.6,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",Drama
59,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Creed. La leyenda de Rocky, Ryan Coogler ,7.6,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",Sports
60,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Creed. La leyenda de Rocky, Ryan Coogler ,7.6,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",Action
61,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El caballero oscuro, Christopher Nolan ,9.0,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",Drama
62,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El caballero oscuro, Christopher Nolan ,9.0,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",Crime
63,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El caballero oscuro, Christopher Nolan ,9.0,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",Action
64,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,¡Shazam!, David F. Sandberg ,7.0,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,Adventure
65,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,¡Shazam!, David F. Sandberg ,7.0,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,Action
66,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,¡Shazam!, David F. Sandberg ,7.0,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,Comedy
67,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jurassic World: Dominion, Colin Trevorrow ,5.6,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",Adventure
68,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jurassic World: Dominion, Colin Trevorrow ,5.6,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",Sci-Fi
69,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jurassic World: Dominion, Colin Trevorrow ,5.6,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",Action
70,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Origen, Christopher Nolan ,8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",Adventure
71,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Origen, Christopher Nolan ,8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",Sci-Fi
72,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Origen, Christopher Nolan ,8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",Action
73,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El legado de Bourne, Tony Gilroy ,6.6,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.",Adventure
74,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El legado de Bourne, Tony Gilroy ,6.6,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.",Thriller
75,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El legado de Bourne, Tony Gilroy ,6.6,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.",Action
76,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,RRR, S.S. Rajamouli ,7.9,A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in the 1920s.,Drama
77,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,RRR, S.S. Rajamouli ,7.9,A fictitious story about two legendary revolutionaries and their journey away from home before they started fighting for their country in the 1920s.,Action
78,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Matrix, Lana Wachowski| Lilly Wachowski ,8.7,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",Sci-Fi
79,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Matrix, Lana Wachowski| Lilly Wachowski ,8.7,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.",Action
80,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El señor de los anillos: La comunidad del anillo, Peter Jackson ,8.8,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,Drama
81,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El señor de los anillos: La comunidad del anillo, Peter Jackson ,8.8,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,Adventure
82,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,El señor de los anillos: La comunidad del anillo, Peter Jackson ,8.8,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,Action
83,"https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Spider-Man: No Way Home, Jon Watts ,8.2,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.",Adventure
84,"https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Spider-Man: No Way Home, Jon Watts ,8.2,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.",Fantasy
85,"https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Spider-Man: No Way Home, Jon Watts ,8.2,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.",Action
86,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gladiator (El gladiador), Ridley Scott ,8.5,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,Drama
87,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gladiator (El gladiador), Ridley Scott ,8.5,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,Adventure
88,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gladiator (El gladiador), Ridley Scott ,8.5,A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,Action
89,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Scott Pilgrim contra el mundo, Edgar Wright ,7.5,"In a magically realistic version of Toronto, a young man must defeat his new girlfriend's seven evil exes one by one in order to win her heart.",Fantasy
90,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Scott Pilgrim contra el mundo, Edgar Wright ,7.5,"In a magically realistic version of Toronto, a young man must defeat his new girlfriend's seven evil exes one by one in order to win her heart.",Action
91,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Scott Pilgrim contra el mundo, Edgar Wright ,7.5,"In a magically realistic version of Toronto, a young man must defeat his new girlfriend's seven evil exes one by one in order to win her heart.",Comedy
92,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Spider-Man: Un nuevo universo, Bob Persichetti| Peter Ramsey| Rodney Rothman ,8.4,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",Animation
93,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Spider-Man: Un nuevo universo, Bob Persichetti| Peter Ramsey| Rodney Rothman ,8.4,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",Adventure
94,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Spider-Man: Un nuevo universo, Bob Persichetti| Peter Ramsey| Rodney Rothman ,8.4,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",Action
95,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Gentlemen: Los señores de la mafia, Guy Ritchie ,7.8,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",Crime
96,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Gentlemen: Los señores de la mafia, Guy Ritchie ,7.8,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",Action
97,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Gentlemen: Los señores de la mafia, Guy Ritchie ,7.8,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",Comedy
98,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Blade Runner 2049, Denis Villeneuve ,8.0,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",Drama
99,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Blade Runner 2049, Denis Villeneuve ,8.0,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",Mystery
100,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Blade Runner 2049, Denis Villeneuve ,8.0,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",Action
101,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Creed II. La leyenda de Rocky, Steven Caple Jr. ,7.1,"Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.",Drama
102,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Creed II. La leyenda de Rocky, Steven Caple Jr. ,7.1,"Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.",Sports
103,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Creed II. La leyenda de Rocky, Steven Caple Jr. ,7.1,"Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.",Action
104,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Thor: Love and Thunder, Taika Waititi ,6.3,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",Adventure
105,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Thor: Love and Thunder, Taika Waititi ,6.3,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",Action
106,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Thor: Love and Thunder, Taika Waititi ,6.3,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",Comedy
107,https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Tyler Rake, Sam Hargrave ,6.7,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.",Thriller
